info-date,cv-structured-list-data,iconfont,tranPrice,riseBox,cv-structured-list-data 2,cv-structured-list-data 3,label
24/10/2024,Choi Ming Court・Choi Mui House (Block F)・21/F・Flat 7,,$4M,--,506ft²,"@$7,905",Land Registry
24/10/2024,Manor Hill・Tower 2・38/F・Flat C7,,$5.41M,--,281ft²,"@$19,246",Land Registry
24/10/2024,The Yoho Hub・Phase C The Yoho Hub II・Tower 6・21/F・Flat B,,$8.17M,--,538ft²,"@$15,191",Land Registry
24/10/2024,Ching Tao Court・33/F・Flat 15,,$1.31M,--,--,--,Land Registry
24/10/2024,Ching Tao Court・27/F・Flat 18,,$1.26M,--,--,--,Land Registry
24/10/2024,Ching Tao Court・25/F・Flat 14,,$1.32M,--,--,--,Land Registry
24/10/2024,Harbour Heights・Carpark・3/F・No.9,,$1.35M,--,--,--,Land Registry
24/10/2024,Harbour Heights・Carpark・2/F・No.7,,$1.35M,--,--,--,Land Registry
24/10/2024,Harbour Heights・Carpark・2/F・No.6,,$1.25M,--,--,--,Land Registry
24/10/2024,Harbour Heights・Carpark・1/F・No.2,,$1.25M,--,--,--,Land Registry
24/10/2024,Harbour Heights・Carpark・2/F・No.8,,$1.35M,--,--,--,Land Registry
24/10/2024,Harbour Heights・Carpark・2/F・No.30,,$1.25M,--,--,--,Land Registry
24/10/2024,Harbour Heights・Carpark・3/F・No.23,,$1.35M,--,--,--,Land Registry
24/10/2024,Kt Marina・Phase 1・Tower 2A・15/F・Flat D,,$9.76M,--,534ft²,"@$18,270",Land Registry
24/10/2024,Lei Cheng Uk Estate・Hau Chi House (Block 9)・16/F・Flat 7,,$2.9M,--,544ft²,"@$5,331",Land Registry
24/10/2024,Luen Gay Apartments・14/F・Flat 6,,$3.2M,--,327ft²,"@$9,786",Land Registry
24/10/2024,Sorrento・Phase 2・Block 2・19/F・Flat G,,$17M,,886ft²,"@$19,187",Land Registry
24/10/2024,Cullinan Sky・Phase 1・Tower 5・27/F・Flat B5,,$5.62M,--,240ft²,"@$23,400",Land Registry
24/10/2024,Cullinan Sky・Phase 1・Tower 5・28/F・Flat B5,,$5.65M,--,240ft²,"@$23,539",Land Registry
24/10/2024,Kwong Fai Building (Mansion)・11/F・No. 9 (Flat B),,$3M,--,461ft²,"@$6,508",Land Registry
24/10/2024,25-29 Kai Tak Road・5/F・No. 27,,$5.55M,,676ft²,"@$8,210",Land Registry
24/10/2024,42 Nga Tsin Long Road・2/F・No. 42,,$5.4M,--,664ft²,"@$8,133",Land Registry
24/10/2024,Wing Shing House・7/F・Flat A (No. 19),,$3.64M,,447ft²,"@$8,143",Land Registry
24/10/2024,Peak One・Phase 1・Block 1・23/F・Flat A,,$56.8M,,"3,319ft²","@$17,114",Land Registry
24/10/2024,Kingsford Terrace・Phase 2・Block 1・25/F・Flat C,,$5.39M,--,592ft²,"@$9,105",Land Registry
24/10/2024,Man Fuk Building・3/F・Flat 21,,$3.05M,,375ft²,"@$8,133",Land Registry
24/10/2024,Kimley House (Building)・14/F・Flat B,,$4.7M,--,340ft²,"@$13,824",Land Registry
24/10/2024,East Point City・Block 2・45/F・Flat D,,$8.28M,--,619ft²,"@$13,376",Land Registry
24/10/2024,Central Park Towers・Phase 2 Central Park Towers II・Tower 8・43/F・Flat D,,$4.18M,,512ft²,"@$8,164",Land Registry
24/10/2024,Caribbean Coast・Phase 3 Carmel Cove・Tower 9・42/F・Flat H,,$9.2M,--,928ft²,"@$9,914",Land Registry
24/10/2024,Coastal Skyline・Phase 4 Le Bleu Deux・Block 1・9/F・Flat C,,$6.78M,,539ft²,"@$12,579",Land Registry
24/10/2024,One Princeton・11/F・Flat D,,$9.4M,--,423ft²,"@$22,227",Land Registry
24/10/2024,Hong Fook Building・12/F・Flat A,,$3.2M,,353ft²,"@$9,065",Land Registry
24/10/2024,Amoy Gardens・Phase 3・Block L・32/F・Flat 1,,$4.2M,,356ft²,"@$11,798",Land Registry
24/10/2024,Tung Shun Hing Building・15/F・Flat 12,,$2.86M,,266ft²,"@$10,752",Land Registry
24/10/2024,Greenfield Court・Carpark・G/F・No.9,,"$700,000",--,--,--,Land Registry
24/10/2024,Foo Yue Building・13/F・Flat B,,$2.16M,,240ft²,"@$9,000",Land Registry
24/10/2024,The Vantage・6/F・Flat D3,,$4.38M,,268ft²,"@$16,343",Land Registry
24/10/2024,Chun Chu Lau・Block A・1/F・Flat A1,,$2.44M,,360ft²,"@$6,772",Land Registry
24/10/2024,Shiu Yat Building (House)・Block 1・1/F・Flat C,,$2.93M,,388ft²,"@$7,546",Land Registry
24/10/2024,Walton Estate・Tak Luk House (Block 2)・16/F・Flat C,,$3.88M,--,434ft²,"@$8,940",Land Registry
24/10/2024,Kam Fai Court・17/F・Flat 9,,$2.65M,--,283ft²,"@$9,364",Land Registry
24/10/2024,Sea Crest Villa・Phase 3・Block 8・18/F・Flat D,,$4.5M,,460ft²,"@$9,783",Land Registry
24/10/2024,Shun Lee Building・Block B・13/F・Flat B5,,$2.98M,,340ft²,"@$8,765",Land Registry
24/10/2024,Tivoli Garden・Tower 1・13/F・Flat G,,$5.8M,--,550ft²,"@$10,545",Land Registry
24/10/2024,The Yoho Hub・Phase C The Yoho Hub II・Tower 6・22/F・Flat A,,$7.11M,--,462ft²,"@$15,380",Land Registry
24/10/2024,The Yoho Hub・Phase C The Yoho Hub II・Tower 6・9/F・Flat H,,$12.27M,--,905ft²,"@$13,558",Land Registry
24/10/2024,Cullinan Sky・Phase 1・Tower 5・19/F・Flat B8,,$9.24M,--,460ft²,"@$20,081",Land Registry
24/10/2024,Jade House・10/F・Flat B,,$5M,--,483ft²,"@$10,352",Land Registry
24/10/2024,Twin Regency・Tower 1・25/F・Flat E,,$4.88M,,433ft²,"@$11,270",Land Registry
24/10/2024,Regence Royale・Tower 2・21/F・Flat A,,$68M,,"1,933ft²","@$35,178",Land Registry
24/10/2024,Regence Royale・Tower 2・21/F・Flat B,,$62M,--,"1,805ft²","@$34,349",Land Registry
24/10/2024,312 Queen's Road West・5/F・No. 312,,$7.58M,--,492ft²,"@$15,407",Land Registry
24/10/2024,Tai Lee Building・1/F・Flat B,,$5.3M,--,292ft²,"@$18,151",Land Registry
24/10/2024,15 Old Bailey Street・2/F・No. 15,,$8.92M,,488ft²,"@$18,279",Land Registry
24/10/2024,27 Staunton Street・2/F・No. 27,,$7.95M,,439ft²,"@$18,109",Land Registry
24/10/2024,Manor Hill・Tower 2・33/F・Flat C10,,$5.5M,--,287ft²,"@$19,160",Land Registry
24/10/2024,Manor Hill・Tower 2・37/F・Flat C12,,$5.65M,--,298ft²,"@$18,966",Land Registry
24/10/2024,Manor Hill・Tower 2・29/F・Flat C10,,$5.46M,--,287ft²,"@$19,007",Land Registry
24/10/2024,Manor Hill・Tower 2・28/F・Flat C10,,$5.44M,--,287ft²,"@$18,969",Land Registry
24/10/2024,Bo Fung Gardens・Block B・12/F・Flat 3,,$6.35M,--,626ft²,"@$10,144",Land Registry
24/10/2024,Manor Hill・Tower 2・37/F・Flat C10,,$5.53M,--,287ft²,"@$19,275",Land Registry
24/10/2024,Manor Hill・Tower 2・36/F・Flat C10,,$5.52M,--,287ft²,"@$19,237",Land Registry
24/10/2024,Manor Hill・Tower 2・36/F・Flat C12,,$5.64M,--,298ft²,"@$18,930",Land Registry
24/10/2024,Kt Marina・Phase 1・Tower 2B・15/F・Flat J,,$9.73M,--,538ft²,"@$18,093",Land Registry
24/10/2024,Ching Tao Court・20/F・Flat 18,,$1.24M,--,--,--,Land Registry
24/10/2024,Kai Tsui Court・Hin Tsui House (Block A)・16/F・Flat 13,,$3.68M,--,546ft²,"@$6,740",Land Registry
24/10/2024,Victoria Harbour・Phase 2B-3 Victoria Harbour II・Tower 2・11/F・Flat A,,$54.54M,--,"1,437ft²","@$37,957",Land Registry
24/10/2024,Scenic View・Block 2・38/F・Flat G,,$5.25M,,464ft²,"@$11,315",Land Registry
24/10/2024,One Jardine's Lookout・23/F・Flat A,,$3.58M,--,180ft²,"@$19,880",Land Registry
24/10/2024,Mei Foo Sun Chuen・Phase 7・10-12 Lai Wan Road・15/F・Flat C No. 10,,$6.2M,,640ft²,"@$9,688",Land Registry
24/10/2024,One Jardine's Lookout・23/F・Flat B,,$11.53M,--,535ft²,"@$21,550",Land Registry
24/10/2024,One Jardine's Lookout・23/F・Flat C,,$10.01M,--,479ft²,"@$20,900",Land Registry
24/10/2024,One Jardine's Lookout・23/F・Flat E,,$5.1M,--,264ft²,"@$19,300",Land Registry
24/10/2024,One Jardine's Lookout・23/F・Flat D,,$6.95M,--,379ft²,"@$18,350",Land Registry
24/10/2024,Mount Regency・Phase 1・Tower 1B・30/F・Flat A,,$9.08M,--,468ft²,"@$19,412",Land Registry
24/10/2024,The Haddon・18/F・Flat R,,$6.63M,--,346ft²,"@$19,165",Land Registry
24/10/2024,New Town Mansion・Block A・16/F・Flat 1,,$4.1M,,465ft²,"@$8,817",Land Registry
24/10/2024,Siu Shan Court・Cheung King House (Block B)・6/F・Flat 8,,$3.35M,--,546ft²,"@$6,136",Land Registry
24/10/2024,Lohas Park・Phase 12B Park Seasons・Tower 2 (2B)・29/F・Flat B,,$4.69M,--,314ft²,"@$14,943",Land Registry
24/10/2024,The Pavilia Forest・Phase 2 The Pavilia Forest II・Tower 3・9/F・Flat B,,$6.68M,--,383ft²,"@$17,436",Land Registry
24/10/2024,Belvedere Garden・Phase 2・Carpark・2/F・No.92,,"$750,000",--,--,--,Land Registry
24/10/2024,The Arles・Tower 5・46/F・Flat F,,$6.7M,--,347ft²,"@$19,320",Land Registry
24/10/2024,The Arles・Tower 5・48/F・Flat F,,$6.8M,--,347ft²,"@$19,605",Land Registry
24/10/2024,The Yoho Hub・Phase C The Yoho Hub II・Tower 6・15/F・Flat B,,$8.22M,--,538ft²,"@$15,275",Land Registry
24/10/2024,The Yoho Hub・Phase C The Yoho Hub II・Tower 6・26/F・Flat H,,$12.52M,--,905ft²,"@$13,836",Land Registry
24/10/2024,Sereno Verde・Carpark・1/F・No.178 (Phase 1),,$1.28M,--,--,--,Land Registry
24/10/2024,The Metro City・Phase 3 The Metropolis・Tower 2・24/F・Flat F,,$7.5M,,626ft²,"@$11,981",Land Registry
24/10/2024,Kwong Wah Centre・8/F・Flat A,,$2.7M,,437ft²,"@$6,178",Land Registry
24/10/2024,Siu Lun Court・Fu Lun House (Block G)・13/F・Flat 5,,$2.88M,--,401ft²,"@$7,182",Land Registry
24/10/2024,Kam Fung Court・Kam Yung House (Block A)・25/F・Flat 6,,$3.25M,--,433ft²,"@$7,506",Land Registry
24/10/2024,Ching Tao Court・12/F・Flat 14,,$1.27M,--,--,--,Land Registry
24/10/2024,Novo Land・Phase 3B・Fiskars Tower 2A・26/F・Flat E,,$3.17M,--,252ft²,"@$12,570",Land Registry
24/10/2024,Win Fong Heights・14/F・Flat C,,$4.06M,--,459ft²,"@$8,845",Land Registry
24/10/2024,Vau Residence・16/F・Flat A,,$5.48M,--,282ft²,"@$19,418",Land Registry
24/10/2024,Vau Residence・12/F・Flat E,,$4.14M,--,209ft²,"@$19,794",Land Registry
24/10/2024,The Pavilia Forest・Phase 2 The Pavilia Forest II・Tower 3・8/F・Flat B,,$6.65M,--,383ft²,"@$17,350",Land Registry
24/10/2024,The Metro City・Phase 3 The Metropolis・Tower 1・22/F・Flat G,,$6.45M,,626ft²,"@$10,304",Land Registry
24/10/2024,Ching Tao Court・22/F・Flat 1,,$1.24M,--,--,--,Land Registry
24/10/2024,Ching Tao Court・22/F・Flat 2,,$1.23M,--,--,--,Land Registry
24/10/2024,Ching Tao Court・20/F・Flat 3,,$1.25M,--,--,--,Land Registry
24/10/2024,Gateway．Square Mile・9/F・Flat M,,$5.01M,--,268ft²,"@$18,705",Land Registry
24/10/2024,The Avery・19/F・Flat C,,$3.18M,,224ft²,"@$14,196",Land Registry
24/10/2024,Kornhill・Block D (Flat 1 - 8)・21/F・Flat 3,,$5.3M,--,524ft²,"@$10,115",Land Registry
24/10/2024,Southorn Garden・38/F・Flat 12,,$6.2M,,401ft²,"@$15,461",Land Registry
24/10/2024,Yu Chui Court・Yu Fun House (Block A)・6/F・Flat 8,,$5.9M,--,650ft²,"@$9,077",Land Registry
24/10/2024,The Arles・Tower 2・36/F・Flat C,,$15.8M,,849ft²,"@$18,610",Land Registry
24/10/2024,Jade Field Garden・Ka Lai Building (Block B)・22/F・Flat H,,$3.65M,,346ft²,"@$10,549",Land Registry
24/10/2024,Lions Rise・Tower 6A・17/F・Flat B,,$7.8M,,567ft²,"@$13,757",Land Registry
24/10/2024,One Jardine's Lookout・16/F・Flat A,,$3.83M,--,180ft²,"@$21,280",Land Registry
24/10/2024,Heng On Estate・Heng Kong House (Block 1)・6/F・Flat 47,,"$498,300",--,--,--,Land Registry
24/10/2024,Manor Hill・Tower 2・38/F・Flat C8,,$5.49M,--,284ft²,"@$19,331",Land Registry
24/10/2024,The Pavilia Forest・Phase 2 The Pavilia Forest II・Tower 3・12/F・Flat P,,$6.89M,--,383ft²,"@$17,977",Land Registry
24/10/2024,Parkvale・Tower 2 Shui Pak Mansion・9/F・Flat F,,$7M,,550ft²,"@$12,727",Land Registry
24/10/2024,Nan Sang Building・11/F・Flat A,,$6M,--,451ft²,"@$13,304",Land Registry
24/10/2024,Fullview Garden・Block 4・18/F・Flat J,,$3.05M,--,484ft²,"@$6,302",Land Registry
24/10/2024,Lung Cheung Court・1/F・Flat G,,$2.54M,,241ft²,"@$10,539",Land Registry
24/10/2024,Lung Cheung Court・2/F・Flat C,,$1.8M,--,194ft²,"@$9,278",Land Registry
24/10/2024,Monti・3/F・Flat F,,$5.18M,,385ft²,"@$13,455",Land Registry
24/10/2024,Vista Mount Davis・20/F・Flat B,,$38M,,"1,844ft²","@$20,607",Land Registry
24/10/2024,Whampoa Garden・Phase 2 Cherry Mansions・Block 6・8/F・Flat F,,$5.18M,--,389ft²,"@$13,316",Land Registry
24/10/2024,Hollywood Hill・8/F・Flat A,,$6.9M,--,--,--,Land Registry
24/10/2024,Altadena House・3-4/F・House A,,$248M,--,"4,201ft²","@$59,034",Land Registry
24/10/2024,28 Tsun Fat Street・4/F・No. 28,,$5.8M,--,760ft²,"@$7,632",Land Registry
24/10/2024,Novo Land・Phase 3B・Fiskars Tower 2A・23/F・Flat B,,$3.73M,--,292ft²,"@$12,762",Land Registry
24/10/2024,Victoria Harbour・Phase 2B-3 Victoria Harbour II・Tower 2・12/F・Flat B,,$42.8M,--,"1,107ft²","@$38,663",Land Registry
24/10/2024,Double Cove・Phase 3 Double Cove Starview Prime・Block 23・7/F・Flat C,,$6.23M,,511ft²,"@$12,192",Land Registry
24/10/2024,Tsui Chuk Garden・Block 1・10/F・Flat F,,$3.63M,--,431ft²,"@$8,422",Land Registry
24/10/2024,The Aperture・6/F・Flat K,,$7.35M,--,441ft²,"@$16,671",Land Registry
24/10/2024,The Pavilia Forest・Phase 3 The Pavilia Forest III・Tower 1・18/F・Flat G,,$7.04M,--,395ft²,"@$17,818",Land Registry
24/10/2024,Long Ping Estate・Cheuk Ping House・19/F・Flat 15,,$1.47M,--,358ft²,"@$4,106",Land Registry
24/10/2024,Ching Tao Court・29/F・Flat 3,,$1.28M,--,--,--,Land Registry
24/10/2024,Wealthy Garden・25/F・Flat B,,$4.5M,,299ft²,"@$15,050",Land Registry
24/10/2024,Topside Residences・Tower A1・19/F・Flat C,,$9.29M,--,414ft²,"@$22,444",Land Registry
24/10/2024,Villa Lucca・Tower 18,,$98M,--,"3,760ft²","@$26,064",Land Registry
24/10/2024,Glorious Garden・Block 4・15/F・Flat B,,$3.88M,--,592ft²,"@$6,554",Land Registry
24/10/2024,Park Avenue・Central Park・Tower 1・46/F・Flat G,,$9.03M,,480ft²,"@$18,808",Land Registry
24/10/2024,The Pavilia Forest・Phase 3 The Pavilia Forest III・Tower 1・21/F・Flat D,,$4.98M,--,263ft²,"@$18,935",Land Registry
24/10/2024,Century Gateway・Phase 1・Tower 5・25/F・Flat E,,$6.2M,,475ft²,"@$13,053",Land Registry
24/10/2024,Harbour Green・Tower 5・47/F・Flat G,,$8M,,474ft²,"@$16,878",Land Registry
24/10/2024,Lai Tsui Court・Tower 4 (Lai Ki House)・27/F・Flat 4,,$4.5M,--,379ft²,"@$11,873",Land Registry
24/10/2024,Ching Tao Court・22/F・Flat 14,,$1.31M,--,--,--,Land Registry
24/10/2024,Oscar By The Sea・Carpark・BM1・No.P122,,"$890,000",--,--,--,Land Registry
24/10/2024,Tak Lee Court・1/F・Flat B,,$5.7M,,445ft²,"@$12,809",Land Registry
24/10/2024,Yue Fai Court・Yuk Fai House (Block A)・8/F・Flat 7,,$3.65M,--,384ft²,"@$9,505",Land Registry
24/10/2024,Portfield Building・24/F・Flat C,,$8.38M,,596ft²,"@$14,060",Land Registry
24/10/2024,Chuk Yuen North Estate・Wai Yuen House (Block 10)・33/F・Flat 15,,$2.03M,--,443ft²,"@$4,582",Land Registry
24/10/2024,South Horizons・Phase 1・Hoi Yat Court (Block 6)・11/F・Flat D,,$8.38M,--,721ft²,"@$11,623",Land Registry
24/10/2024,City One Shatin・Site 2・Block 23・13/F・Flat C,,$4M,,327ft²,"@$12,232",Land Registry
24/10/2024,Top Jade Mansion・19/F・Flat B,,$3.33M,,286ft²,"@$11,643",Land Registry
24/10/2024,Hing Wah Apartments・18/F・Flat C,,$3.3M,--,327ft²,"@$10,092",Land Registry
24/10/2024,Mei Foo Sun Chuen・Phase 5・5-7 Humbert Street・9/F・Flat C No. 7,,$6.74M,--,715ft²,"@$9,424",Land Registry
24/10/2024,Kornhill・Block D (Flat 1 - 8)・12/F・Flat 2,,$5.5M,,524ft²,"@$10,496",Land Registry
24/10/2024,Century Gateway・Phase 1・Tower 5・29/F・Flat K,,$6.45M,,475ft²,"@$13,579",Land Registry
24/10/2024,May Ka Mansion・12/F・Flat B,,$7.3M,--,868ft²,"@$8,410",Land Registry
24/10/2024,The Pavilia Forest・Phase 3 The Pavilia Forest III・Tower 1・17/F・Flat G,,$7M,--,395ft²,"@$17,729",Land Registry
24/10/2024,The Pavilia Forest・Phase 1 The Pavilia Forest I・Tower 6・6/F・Flat E,,$7.94M,--,380ft²,"@$20,897",Land Registry
24/10/2024,The Pavilia Forest・Phase 3 The Pavilia Forest III・Tower 1・9/F・Flat C,,$12.16M,--,579ft²,"@$20,997",Land Registry
24/10/2024,Cheong Wai Mansion・13/F・Flat D,,$4M,--,438ft²,"@$9,132",Land Registry
24/10/2024,The Pavilia Forest・Phase 3 The Pavilia Forest III・Tower 1・22/F・Flat H,,$7.2M,--,394ft²,"@$18,277",Land Registry
24/10/2024,La Maison Du Nord・16/F・Flat B,,$5M,,344ft²,"@$14,535",Land Registry
24/10/2024,The Arles・Tower 2・45/F・Flat F,,$15.46M,--,774ft²,"@$19,978",Land Registry
24/10/2024,Manor Hill・Tower 2・38/F・Flat C2,,$4.3M,--,223ft²,"@$19,287",Land Registry
24/10/2024,Shan Lai Court・Block B・32/F・Flat 1,,$1.41M,--,292ft²,"@$4,812",Land Registry
24/10/2024,Novo Land・Phase 3B・Fiskars Tower 2A・6/F・Flat B,,$3.64M,--,292ft²,"@$12,480",Land Registry
24/10/2024,Cullinan West・Phase 5 Cullinan West Ill・Tower 7・9/F・Flat H,,$6.35M,,350ft²,"@$18,143",Land Registry
24/10/2024,The Aurora・Tower 2・33/F・Flat C,,$4.06M,,219ft²,"@$18,539",Land Registry
24/10/2024,The Victoria Towers・Tower 2・53/F・Flat E,,$9.7M,,546ft²,"@$17,766",Land Registry
24/10/2024,Lido Garden・Block 5・16/F・Flat H,,$4.7M,,570ft²,"@$8,246",Land Registry
24/10/2024,Sausalito・Tower 1・27/F・Flat E,,$9.4M,,814ft²,"@$11,548",Land Registry
24/10/2024,Festival City・Phase 2・Tower 5・21/F・Flat Na,,$11M,,741ft²,"@$14,845",Land Registry
24/10/2024,Hin Keng Estate・Hin Yau House (Block 5)・35/F・Flat 21,,$3M,--,489ft²,"@$6,135",Land Registry
24/10/2024,The Yoho Hub・Phase C The Yoho Hub II・Tower 6・15/F・Flat A,,$6.99M,--,462ft²,"@$15,129",Land Registry
24/10/2024,Mayfair By The Sea 8・Tower 3B・5/F・Flat D,,$6.15M,,494ft²,"@$12,449",Land Registry
24/10/2024,Sceneway Garden・Block 2・26/F・Flat C,,$6.2M,,537ft²,"@$11,546",Land Registry
24/10/2024,Gateway．Square Mile・6/F・Flat A,,$5.08M,--,285ft²,"@$17,815",Land Registry
24/10/2024,The Parcville・Tower 12・12/F・Flat H,,$5.1M,,460ft²,"@$11,087",Land Registry
24/10/2024,Smithfield Court・Block 1・11/F・Flat A,,$4.5M,--,348ft²,"@$12,931",Land Registry
24/10/2024,Kam Wa Building・4/F・Flat A,,$4.2M,,380ft²,"@$11,053",Land Registry
24/10/2024,City One Shatin・Site 1・Block 11・9/F・Flat D,,$5.53M,,504ft²,"@$10,972",Land Registry
24/10/2024,Tak Tin Estate・Tak Lung House (Block 8)・3/F・Flat 15,,$2.25M,--,443ft²,"@$5,079",Land Registry
24/10/2024,The Yoho Hub・Phase C The Yoho Hub II・Tower 6・11/F・Flat A,,$7.2M,--,462ft²,"@$15,595",Land Registry
24/10/2024,Harmony Court・25/F・Flat A,,$10.29M,--,658ft²,"@$15,638",Land Registry
24/10/2024,Lohas Park・Phase 4A Wings At Sea・Carpark・B2・No.C372,,$1.65M,--,--,--,Land Registry
24/10/2024,The Pavilia Forest・Phase 3 The Pavilia Forest III・Tower 1・27/F・Flat K,,$4.86M,--,260ft²,"@$18,692",Land Registry
24/10/2024,Upper East・32/F・Flat D (T1A),,$6.87M,--,376ft²,"@$18,277",Land Registry
24/10/2024,The Yoho Hub・Phase C The Yoho Hub II・Tower 6・19/F・Flat D,,$6.85M,--,462ft²,"@$14,829",Land Registry
24/10/2024,Novo Land・Phase 3B・Fiskars Tower 1・18/F・Flat J,,$5.88M,--,472ft²,"@$12,447",Land Registry
24/10/2024,Island Harbourview・Tower 6・29/F・Flat C,,$12.38M,,788ft²,"@$15,711",Land Registry
24/10/2024,Cullinan Harbour・Phase 1・Tower 5・11/F・Flat A,,$57.72M,--,"1,401ft²","@$41,200",Land Registry
24/10/2024,The Pavilia Forest・Phase 2 The Pavilia Forest II・Tower 3・6/F・Flat H,,$6.36M,--,385ft²,"@$16,527",Land Registry
24/10/2024,City One Shatin・Commercial Block A・Carpark・2/F・No.163 (Block A),,"$800,000",--,--,--,Land Registry
24/10/2024,City One Shatin・Site 2・Block 16・19/F・Flat C,,$4.25M,,327ft²,"@$12,997",Land Registry
24/10/2024,Greenland Garden・Block B・10/F・Flat 3,,$3.25M,,429ft²,"@$7,576",Land Registry
24/10/2024,Tsuen Fung Centre・17/F・Flat E,,$4.03M,,376ft²,"@$10,718",Land Registry
24/10/2024,Noble Hill・Tower 3・20/F・Flat D,,$5.3M,,506ft²,"@$10,474",Land Registry
24/10/2024,Wing Lam Mansion・9/F・Flat B,,$2.65M,--,270ft²,"@$9,815",Land Registry
24/10/2024,Manor Hill・Tower 2・32/F・Flat D3,,$5.35M,--,284ft²,"@$18,827",Land Registry
24/10/2024,Tung Chung Crescent・Phase 2・Block 5・10/F・Flat H,,$7.75M,,772ft²,"@$10,039",Land Registry
24/10/2024,Larchwood・5/F・Flat H,,$3.89M,--,204ft²,"@$19,059",Land Registry
24/10/2024,The Yoho Hub・Phase C The Yoho Hub II・Tower 6・10/F・Flat F,,$10.09M,--,749ft²,"@$13,471",Land Registry
24/10/2024,The Yoho Hub・Phase C The Yoho Hub II・Tower 6・21/F・Flat K,,$7.38M,--,492ft²,"@$14,990",Land Registry
24/10/2024,Central 8・19/F・Flat A,,$4.22M,--,202ft²,"@$20,891",Land Registry
24/10/2024,Bondlane II・16/F・Flat N5,,$7.21M,--,282ft²,"@$25,582",Land Registry
24/10/2024,Bondlane II・10/F・Flat N5,,$6.68M,--,282ft²,"@$23,677",Land Registry
